Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2024-04-29,3561.43310546875,3568.426862829934,3514.5019156929066,3531.802085484041,1110693
2024-04-30,3515.83642578125,3572.0619252249066,3506.036178297648,3563.089785398555,2203078
2024-05-02,3555.084228515625,3562.2619859302818,3476.6355119648906,3476.6355119648906,2491044
2024-05-03,3536.771484375,3582.966682325397,3494.625611625741,3579.7917453667596,2962234
2024-05-06,3608.2265625,3625.6186204477826,3545.605583246127,3545.605583246127,2053831
2024-05-07,3661.507080078125,3669.8351109068294,3601.278762922236,3617.198604098228,2062112
2024-05-08,3659.6669921875,3666.43069555621,3624.3767082288086,3644.9895357076884,1247685
2024-05-09,3644.253173828125,3654.191589237616,3598.1042563399305,3645.9096138402,1726486
2024-05-10,3583.242431640625,3656.584101641413,3575.0986242941894,3646.461687676862,1672489
2024-05-13,3632.84228515625,3639.467820073099,3561.249169072792,3574.592350714021,931326
2024-05-14,3589.960205078125,3631.0020839186186,3582.322338430397,3621.983888045264,1058317
2024-05-15,3570.81982421875,3613.656088871118,3566.3108383239633,3592.9972050666793,1115021
2024-05-16,3615.82080078125,3623.745907431527,3562.569994938758,3606.6908950730917,2599399
2024-05-17,3553.857177734375,3633.4784647992665,3550.0567653523444,3632.5515570276343,2765804
2024-05-21,3540.972900390625,3563.7285306494523,3531.564877355128,3550.6128766567804,1908117
2024-05-22,3551.910888671875,3560.4847863024115,3538.517115470372,3554.691612227725,1311168
2024-05-23,3608.868896484375,3619.5747261448155,3545.885560785401,3560.2062401149506,2095742
2024-05-24,3568.1318359375,3599.92482105189,3563.311960285678,3594.780437128097,1309452
2024-05-27,3565.860595703125,3622.6800874842297,3560.5772666527496,3573.2294672441094,1841538
2024-05-28,3559.23291015625,3587.132923412234,3550.0566141263193,3576.0100306264594,1801993
2024-05-29,3525.6328125,3567.57539103945,3522.2496895007944,3567.57539103945,1568095
2024-05-30,3463.02001953125,3517.0585585131757,3443.879239356087,3500.930454720642,2919230
2024-05-31,3402.63232421875,3475.7190986563346,3386.6895544695403,3466.635356473782,10956800
2024-06-03,3432.2001953125,3477.340554094406,3425.8507871826455,3459.9610350847533,2156773
2024-06-04,3443.462158203125,3471.2693896287224,3328.989055501083,3429.5585424903265,3395997
2024-06-05,3472.614013671875,3507.2341138262987,3429.5591875094774,3444.3897137257345,2799670
2024-06-06,3550.427001953125,3559.23262470231,3468.025001692234,3504.637854175688,4328036
2024-06-07,3609.332763671875,3628.844219100155,3556.8235246852323,3556.8235246852323,4552445
2024-06-10,3576.658935546875,3620.4089366489284,3561.08683988795,3610.3057325626605,1734661
2024-06-11,3570.541748046875,3596.3559953752433,3560.2529805994373,3563.960611925237,1419898
2024-06-12,3551.586181640625,3608.9155195936296,3547.693214139478,3591.211490093849,2177001
2024-06-13,3594.6875,3605.6714482720763,3570.4489508339425,3574.898153664247,1932323
2024-06-14,3551.95703125,3604.7443844726295,3548.2030094526167,3604.7443844726295,1860730
2024-06-18,3536.24609375,3561.179823442644,3517.661546809407,3546.395689059985,1774045
2024-06-19,3523.8251953125,3553.6254156533255,3515.7147523909116,3547.8784064893566,1509050
2024-06-20,3510.431396484375,3531.4721572718627,3503.757705904956,3518.5418393437685,2846526
2024-06-21,3532.2138671875,3594.363079879569,3520.4421834921905,3547.2761188024833,4642195
2024-06-24,3537.8212890625,3575.082932652868,3514.1851431504833,3530.359636956601,1702154
2024-06-25,3557.888916015625,3566.4164218366413,3515.668223832292,3538.0067905497995,1338808
2024-06-26,3574.01708984375,3584.3056293758546,3560.2524201950137,3563.4965970944363,1639845
2024-06-27,3646.59423828125,3653.8705550444147,3539.0267689087714,3550.9837890347926,4526556
2024-06-28,3618.786865234375,3670.554754499888,3612.947527343435,3631.439292021709,2731571
2024-07-01,3687.42431640625,3709.2066482395257,3600.109652784797,3600.109652784797,2658723
2024-07-02,3723.759765625,3729.321213112644,3691.457160578462,3701.6995382940486,2307449
2024-07-03,3675.4208984375,3731.8233246647856,3665.920094147989,3726.1690969595234,1821198
2024-07-04,3727.0498046875,3751.5203059355035,3691.039573096493,3707.4921862442698,2518001
2024-07-05,3718.56884765625,3732.4260743437953,3696.508396221036,3716.900368316538,1668616
2024-07-08,3701.328125,3736.5970115088844,3687.285562563459,3728.023114490228,1758882
2024-07-09,3694.19091796875,3714.0730443794923,3684.551167677433,3693.7274640836704,1305801
2024-07-10,3623.42138671875,3710.68988827446,3616.7940867398565,3692.522405623858,2669716
2024-07-11,3636.907958984375,3689.092911509367,3610.8619865173036,3643.6744309405326,4872189
2024-07-12,3878.135986328125,3892.9665108049144,3681.0289111762886,3689.092963601374,13509164
2024-07-15,3864.464599609375,3930.089497924817,3853.202306545461,3926.103974989564,4848030
2024-07-16,3873.0380859375,3887.960939474929,3841.940057628319,3867.059349578485,2029521
2024-07-18,4000.1171875,4008.8766481494176,3855.936845387648,3855.936845387648,5613364
2024-07-19,3997.189453125,4049.542098426852,3981.2561576790754,4011.125359400057,3903354
2024-07-22,3983.20849609375,4013.4959657428576,3962.443898651249,3994.9147516811868,1896386
2024-07-23,3997.14404296875,4052.2838814085662,3963.6511354841136,3979.1666292711343,2365208
2024-07-24,4000.7666015625,4031.2863283691627,3965.323035780266,3983.346717956277,1809793
2024-07-25,4015.8642578125,4034.909999231854,3970.990814364529,3990.315092493855,2810342
2024-07-26,4076.578369140625,4108.723954458355,4029.3818216621617,4041.4133370768022,3552210
2024-07-29,4070.30810546875,4116.668145742772,4060.924501250656,4101.803173878207,1746803
2024-07-30,4055.67431640625,4086.0080507932844,4020.3232924395934,4079.5976241161015,1797906
2024-07-31,4074.25537109375,4100.872862492605,4036.7676908768394,4041.412993167837,2330091
2024-08-01,4085.172607421875,4105.797481325745,4055.395941895072,4087.3092654244533,2202244
2024-08-02,3979.212646484375,4086.0083392177967,3967.088587644382,4055.349340765276,2811282
2024-08-05,3860.293212890625,3938.2880347144414,3818.903743027533,3938.2880347144414,2787771
2024-08-06,3875.298095703125,3956.1726465616275,3865.63550170226,3875.065830532775,2203067
2024-08-07,3902.472412109375,3943.8156049253885,3883.7514798638163,3928.0678477776632,1237666
2024-08-08,3876.5517578125,3931.7845938309133,3864.8922283404063,3884.402501608471,2441283
2024-08-09,3928.76513671875,3951.898655663078,3907.210748658729,3917.8486743229014,1302536
